"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 23:56:12 GMT 2022","Tue Nov 22 23:56:16 GMT 2022","4330","","NavBar","","","","Validar Erro ao cadastrar cep invalido",""
"passed","Tue Nov 22 23:55:50 GMT 2022","Tue Nov 22 23:56:11 GMT 2022","21908","","NavBar","","","","Validar cadastrar cep valido",""
