"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 23:56:12 GMT 2022","Tue Nov 22 23:56:16 GMT 2022","4330","","NavBar","","","","Validar Erro ao cadastrar cep invalido",""
"passed","Tue Nov 22 23:55:50 GMT 2022","Tue Nov 22 23:56:11 GMT 2022","21908","","NavBar","","","","Validar cadastrar cep valido",""
"passed","Thu Nov 24 01:31:53 GMT 2022","Thu Nov 24 01:32:04 GMT 2022","10699","","Login","","","","Validar Mensagem Error ao Fazer login com Email Invalido",""
"passed","Thu Nov 24 01:32:04 GMT 2022","Thu Nov 24 01:32:15 GMT 2022","11057","","Login","","","","Validar Fazer login com dados valido",""
"passed","Thu Nov 24 01:32:35 GMT 2022","Thu Nov 24 01:32:45 GMT 2022","10235","","Login","","","","Validar mensagem de error ao tentar criar conta confirmando senha diferente da senha inserida",""
"passed","Thu Nov 24 01:32:15 GMT 2022","Thu Nov 24 01:32:25 GMT 2022","10184","","Login","","","","Validar mensagem de erro ao tentar criar conta com email ja cadastrado",""
"passed","Thu Nov 24 01:32:25 GMT 2022","Thu Nov 24 01:32:35 GMT 2022","9586","","Login","","","","Validar mensagem de erro ao tentar criar conta com senha menor que 6 caracteres",""
